,log10_kcat_mean,log10_kcat_std,log10_kcat_max,log10_kcat_max_std
3OAR180_REV,0.8797693825288257,0.8514902961302014,1.9408956476996588,0.2467801044887113
RXN-9536,0.8797693825288257,0.8514902961302014,1.911879423101548,0.29016224598110774
RXN-9536_REV,0.8797693825288257,0.8514902961302014,1.9602397974317325,0.21079798457707324
R04964,0.8797693825288257,0.8514902961302014,1.9312235728336216,0.2623968134518182
R04964_REV,0.8797693825288257,0.8514902961302014,1.9002444017840712,0.3087805554638194
RXN-9528,0.8797693825288257,0.8514902961302014,1.8731911236374004,0.33560845458051963
RXN-9528_REV,0.8797693825288257,0.8514902961302014,1.892535273369474,0.3143052306567927
3OAR181,0.8797693825288257,0.8514902961302014,1.8441748990392897,0.3633148558127908
CFAS180E,1.171211340411103,0.8287886595888968,1.6353329897808857,0.6866452773080385
CFAS160E,1.171211340411103,0.8287886595888968,1.7016360825479973,0.6368204104707778
CFAS160G,1.171211340411103,0.8287886595888968,1.4695752578631058,0.7732202888089879
CFAS180G,1.171211340411103,0.8287886595888968,1.5690298970137735,0.7270701742512401
PGPP180pp,1.3802112417116061,1.0,1.380211241711606,1.0
PGPP180,1.3802112417116061,1.0,1.380211241711606,1.0
PGPP181pp,1.3802112417116061,1.0,1.380211241711606,1.0
PGPP161,1.3802112417116061,1.0,1.380211241711606,1.0
PGPP181,1.3802112417116061,1.0,1.380211241711606,1.0
PGPP161pp,1.3802112417116061,1.0,1.380211241711606,1.0
PGPP160pp,1.3802112417116061,1.0,1.380211241711606,1.0
PGPP120,1.3802112417116061,1.0,1.380211241711606,1.0
PGPP120pp,1.3802112417116061,1.0,1.380211241711606,1.0
PGPP160,1.3802112417116061,1.0,1.380211241711606,1.0
MDDCP2pp,0.1760800903944636,1.0422807256593272,2.2802961197818137,0.42856860666417135
MDDCP4pp,0.1760800903944636,1.0422807256593272,2.2561292534875768,0.4458140875978452
MDDCP3pp,0.1760800903944636,1.0422807256593272,2.2430183646640796,0.43528278942810383
MDDCP1pp,0.1760800903944636,1.0422807256593272,2.3370825910466477,0.4128994857402479
MDDCP5pp,0.1760800903944636,1.0422807256593272,2.2794688263528142,0.4414127868782712
MLDCP2App,2.204119982655925,1.0,2.204119982655925,1.0
MLDCP1App,2.204119982655925,1.0,2.204119982655925,1.0
MLDCP2Bpp,2.204119982655925,1.0,2.204119982655925,1.0
MLDCP3App,2.204119982655925,1.0,2.204119982655925,1.0
MLDCP1Bpp,2.204119982655925,1.0,2.204119982655925,1.0
S-FORMYLGLUTATHIONE-HYDROLASE-RXN,1.4548448600085102,1.0,1.45484486000851,1.0
LPLIPAL1A141pp,3.0889225300714394,0.1471504791203909,3.2188085410129283,0.1297326926675874
LPLIPAL1A180pp,3.0889225300714394,0.1471504791203909,3.207687474588785,0.1344206150308846
LPLIPAL1A140pp,3.0889225300714394,0.1471504791203909,3.2307813459499517,0.12217999098687995
LPLIPAL1A160pp,3.0889225300714394,0.1471504791203909,3.219234410269369,0.1289641721371839
LPLIPAL1A120pp,3.0889225300714394,0.1471504791203909,3.2134609424290765,0.13184711847840333
R01900,0.7160033436347992,1.0,0.7160033436347991,1.0
R01900_REV,0.041392685158225084,1.0,0.041392685158225084,1.0
ACONITATEDEHYDR-RXN,0.724275869600789,1.0,0.7242758696007889,1.0
ACONITATEDEHYDR-RXN_REV,0.7160033436347992,1.0,0.7160033436347991,1.0
RXN-12618,1.0951693514317549,1.0,1.0951693514317549,1.0
NADH-PEROXIDASE-RXN,1.8723854176616683,0.048259583745119294,1.8868632927852045,0.0460367087785333
R01175,0.3010299956639812,1.0,0.3010299956639812,1.0
H2NEOPTERINALDOL-RXN,0.0,1.0,-1.0980412893385179,0.14635595347723931
H2NEOPTERINALDOL-RXN_REV,-1.662173102831569,0.5162608550051079,-1.0736013834786402,0.06440926779024525
RXN0-4022,-1.0008863112916857,0.1776908993185048,-0.8671106613851858,0.032383791806637516
RXN-3641,0.8920946026904804,1.0,0.8920946026904805,1.0
RXN0-2044,-0.4685785753271661,2.6229201997165874,2.5408078324168115,2.7178741935686452
RXN0-2044_REV,-0.4685785753271661,2.6229201997165874,3.114881208408967,2.4824251813404175
RXN-11484,0.0,1.0,-1.4084593916902337,0.3732212841477547
RXN-11483,0.7895848218906378,0.3865296099890719,1.1562304496735465,0.16414050520173712
4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN,3.123524980942732,1.0,3.1235249809427312,1.0
4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN_REV,3.123524980942732,1.0,3.1235249809427312,1.0
3.5.99.5-RXN,2.3180633349627615,1.0,2.3180633349627615,1.0
GLYCPDIESTER-RXN,0.3505008365660299,0.16382141542444928,0.5166429852597699,0.004637121349522107
MANNPISOM-RXN,2.2341772956464725,1.6330274969806131,3.921392622786085,0.7991237308775005
MANNPISOM-RXN_REV,2.1492191126553797,1.0,2.1492191126553797,1.0
RXN0-1342,-1.3767507096020994,1.0,-1.3767507096021,1.0
PYRUVATE-CARBOXYLASE-RXN,1.1694572263316645,0.026442426077569303,1.1842649849351032,0.021907354518745547
RXN0-2161,0.8450980400142568,1.0,0.8450980400142565,1.0
GLUTAMINE--TRNA-LIGASE-RXN,0.505149978319906,1.0,0.5051499783199062,1.0
ALANINE--TRNA-LIGASE-RXN,0.07918124604762483,1.0,0.07918124604762483,1.0
PROLINE-RACEMASE-RXN,1.150756439860309,1.0,1.150756439860309,1.0
PROLINE-RACEMASE-RXN_REV,0.3944516808262163,1.0,0.3944516808262163,1.0
RXN0-6952,-1.2441251443275083,1.0,-1.2441251443275088,1.0
RXN0-7008,1.4937214024679006,0.031323404568944564,1.5125154452092668,0.025058723655155647
PNP-RXN,1.6932629116166318,0.3515901723589701,2.0032422162340255,0.15416264214260894
PNP-RXN_REV,1.6200996163615582,1.2827065600307943,4.278345990290208,0.29402800779649857
RXN-16649,0.1760800903944636,1.0422807256593272,2.2943782259205268,0.38354968575935294
RXN-8340,-3.1249387366082995,1.0,-3.1249387366083012,1.0
RXN-14197,1.2511415205401015,0.7491055718026777,2.206242667393488,0.18765742840093147
KYNURENINASE-RXN,1.2041199826559248,1.0,1.2041199826559248,1.0
RXN-7644,0.2918260542710219,0.13953770988796546,0.356013400819486,0.1238981719955762
RXN-7644_REV,0.2918260542710219,0.13953770988796546,0.37833943440156054,0.10948153971865277
RIB5PISOM-RXN,2.9491779937483735,1.2560790062132563,4.597035343919072,0.20299630589000664
RIB5PISOM-RXN_REV,4.596926814342972,1.0,4.596926814342972,1.0
RXN-11213,0.4947286370326648,0.4455381429192502,0.8821245432015834,0.3523683523001795
ENZRXN-201-RXN,0.8463371121298052,1.0,0.8463371121298053,1.0
ENZRXN-201-RXN_REV,1.4904604727966884,0.4434949555345464,2.1830639456760146,0.07385268827427897
3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN,0.6277377615339857,0.9268549582467932,1.2694630863192156,0.3534415508461338
NUCLEOSIDE-DIP-KIN-RXN,1.0675948826023642,1.3636191848335453,2.1046536917429375,0.5652748234309611
3-NUCLEOTID-RXN,0.5217275661602725,0.7610184350035828,1.0167381378077736,0.043580601076258
RXN0-5144,0.08990511143939793,1.0,0.08990511143939793,1.0
BETA-LACTAMASE-RXN,1.282882150440843,1.3680319857269534,3.804253621520648,0.08219411567212577
RXN-8673,0.6232492903979004,1.0,0.6232492903979006,1.0
RXN-12558,2.0003837633472665,0.3063349261424307,2.3867400237556384,0.2607975076072375
ARYLFORMAMIDASE-RXN,1.8014444072562164,0.1828766487116308,1.9567571627111944,0.16212144274791082
HISTIDINE-AMMONIA-LYASE-RXN,2.406540180433955,1.0,2.4065401804339546,1.0
RXN0-4181,0.32607480270082645,0.5,0.5960748027008266,0.4208325082500163
RXNQT-4165,1.2383977989501784,0.6343402499179103,1.9920267142088592,0.07472666950910882
R146-RXN,2.6989700043360187,0.0,2.6989700043360196,1.3322676295501877e-15
RXN0-3901,0.7737864449811935,1.0,0.7737864449811938,1.0
RXN-17848,-1.3454715137784472,1.2978199403655148,-0.050351102731691834,0.0887381194800008
VALINE--TRNA-LIGASE-RXN,0.006123259992535711,1.1368915402615594,0.4836177069023906,1.031756476833828
2.7.7.13-RXN,1.7353245925949388,0.5689173433384135,2.254128749502351,0.18569918051250395
R101-RXN,1.366196879911484,0.7129843661361404,1.7654681249477229,0.5907022763133437
R101-RXN_REV,1.366196879911484,0.7129843661361404,1.6799100010113859,0.6402583728498303
UDP-NACMURALGLDAPLIG-RXN,0.1139433523068368,1.0,0.11394335230683678,1.0
3.4.11.2-RXN,0.9584515153346644,0.6320541970123698,2.46634980436157,0.14252880732800458
D-XYLULOSE-REDUCTASE-RXN,1.390935107103379,1.0,1.3909351071033793,1.0
D-XYLULOSE-REDUCTASE-RXN_REV,1.4127520055687888,0.021816898465409795,1.4267148205866511,0.01676355736193724
RXN0-262,-2.3187587626244133,1.0,-2.3187587626244133,1.0
RXN-17809,-2.0315170514460648,1.0,-2.0315170514460648,1.0
3.5.2.17-RXN,2.2355284469075487,1.0,2.2355284469075483,1.0
3.5.1.80-RXN,2.187520720836463,1.0,2.187520720836463,1.0
RXN-11867,-1.604729667884189,0.08990243734804154,-1.4671982944701447,0.08311501910268553
RXN-9384,1.1189818432170058,1.1697114873131655,1.8960075922066701,0.5670641390332586
RXN-9384_REV,1.2843586297430745,0.9344952649936712,2.0771577371104692,0.039393432441873336
THIOESTER-RXN,-0.9264259438315328,1.544462916152182,1.5957498958075285,0.5041360479125854
PHOSPHONOACETALDEHYDE-HYDROLASE-RXN,1.1760912590556811,1.0,1.1760912590556811,1.0
PHOSPHONOACETALDEHYDE-HYDROLASE-RXN_REV,1.1994038651016323,0.023312606045950982,1.2138576808501216,0.018291112895677617
LUMAZINESYN-RXN,-1.4826672748434129,0.5302221824282507,-1.1286334955167032,0.034434232365858866
GAPOXNPHOSPHN-RXN,1.3488631007085898,0.5366663713464692,1.8405404927266351,0.04534702295203034
GAPOXNPHOSPHN-RXN_REV,1.3488631007085898,0.5366663713464692,1.8441324995131143,0.005490295698063568
LEUCINE--TRNA-LIGASE-RXN,1.8264759294409556,0.4065201809511979,2.0378664235355792,0.3472358226436695
RXN-15089,0.42488163663106704,1.0,0.4248816366310668,1.0
RXN-20896,0.5315813649579508,1.066120241264638,1.9182553033916283,0.09245981043590536
RXN-20896_REV,0.5315813649579508,1.066120241264638,1.9199488402567635,0.0912809689011475
7KAPSYN-RXN,-1.8151441427876236,0.9490533043078112,-0.7026992327864192,0.5868028634220153
CDP-GLUCOSE-46-DEHYDRATASE-RXN,0.5670263661590603,1.0,0.5670263661590605,1.0
RXN-14142,-0.5951248323153484,0.1596878089271631,-0.3759173194362077,0.1518330259729959
5.3.3.14-RXN,1.1760912590556811,1.0,1.1760912590556811,1.0
5.3.3.14-RXN_REV,1.1760912590556811,1.0,1.1760912590556811,1.0
RXN-14129,1.8785217955012063,1.0,1.8785217955012063,1.0
ISOCITRATE-DEHYDROGENASE-NAD+-RXN,1.3993688428688758,0.7638586597497505,2.2185966312442407,0.043401505406838986
RXN-19306,1.181787184842446,1.0118783077641793,1.8997181669651089,0.6207824151350047
RXN-14090,0.5217275661602725,0.7610184350035828,1.0162935147507606,0.047433738067237996
2.8.3.7-RXN,1.0569048513364727,1.0,1.0569048513364725,1.0
2.8.3.7-RXN_REV,1.0569048513364727,0.0,1.0569048513364725,2.220446049250313e-16
ASPARTATE--TRNA-LIGASE-RXN,-0.4062843594593763,1.2877260179941579,0.9201616435212396,0.5059984809384643
RXN-11598,-3.154901959985743,1.0,-3.1549019599857435,1.0
HOMOGENTISATE-12-DIOXYGENASE-RXN,1.9003671286564705,1.0,1.9003671286564705,1.0
RXN-19256,0.1760800903944636,1.0422807256593272,2.248085315785085,0.4837290369212942
RXN-19256_REV,0.1760800903944636,1.0422807256593272,2.296560796038812,0.4170539585634699
R223-RXN,-1.5376020021010441,1.0,-1.5376020021010441,1.0
NACGLCTRANS-RXN,0.1318648749459756,0.5166868807817817,0.9224315905491988,0.38485231757811666
NACGLCTRANS-RXN_REV,0.1318648749459756,0.5166868807817817,0.8218329584740763,0.464722004386079
AMP-NUCLEOSID-RXN,1.0467108425811176,0.7456808469171363,1.5537738184847705,0.5467422280442488
3.2.2.23-RXN,-2.0787489325848454,0.8802024197507926,-1.1128115737700688,0.06487754251980701
AMINO-CARBOXYMUCONATE-SEMIALDEHYDE-RXN,0.8949454628417429,0.08295912308686228,0.9635046931651509,0.06938070310590568
RXN0-3241,1.4027390824057229,0.7072967494400423,2.1857590435728804,0.2289386704368312
UREASE-RXN,3.5440680443502757,1.0,3.544068044350277,1.0
UREASE-RXN_REV,3.5440680443502757,1.0,3.544068044350277,1.0
RXN0-884,0.5304810565469162,0.037720667520078736,0.5493413903069556,0.032667056320094756
RXN-11475,2.295114310620079,0.057068207491283614,2.3225070502158953,0.050064140097518965
METHYLGLUTACONYL-COA-HYDRATASE-RXN,1.7781512503836436,1.0,1.7781512503836436,1.0
METHYLGLUTACONYL-COA-HYDRATASE-RXN_REV,2.1398790864012365,1.0,2.1398790864012365,1.0
METHIONINE--TRNA-LIGASE-RXN,1.2945064952189054,0.1215734066915162,1.3676841395451191,0.07345843029489332
RXN-8964,1.0569048513364727,1.0,1.0569048513364725,1.0
RXN-8964_REV,1.0569048513364727,0.0,1.0569048513364725,2.220446049250313e-16
ALANINE-DEHYDROGENASE-RXN,2.5109660106060554,1.008604938011259,3.440810131719128,0.02541553828742226
TRNA-PSEUDOURIDINE-SYNTHASE-I-RXN,-1.2878864786040134,0.8614160103031825,-0.3406206150669915,0.3651897635679029
RXN-12299,1.4904604727966884,0.4434949555345464,2.184805686977447,0.06524290940106328
RXN-17701,1.155336037465062,1.0,1.155336037465062,1.0
1.2.1.32-RXN,4.2330403997843655,0.6718823981731209,4.734588851899691,0.40917561286799653
LEUCYLTRANSFERASE-RXN,-1.3454715137784472,1.2978199403655148,-0.061320202861772415,0.11480716532003454
L-IDITOL-2-DEHYDROGENASE-RXN,0.2918260542710219,0.13953770988796546,0.37833943440156065,0.10948153971865277
L-IDITOL-2-DEHYDROGENASE-RXN_REV,0.2918260542710219,0.13953770988796546,0.3643856634127639,0.11918840380664406
PEPTIDYLPROLYL-ISOMERASE-RXN,1.9795299223417295,1.6477445648954618,3.1315904850480067,0.5068617568013378
PEPTIDYLPROLYL-ISOMERASE-RXN_REV,1.9795299223417295,1.6477445648954618,3.162963763335698,0.3674156771161603
KETOGLUTREDUCT-RXN,1.5224442335063195,1.0,1.5224442335063202,1.0
KETOGLUTREDUCT-RXN_REV,1.5224442335063195,1.0,1.5224442335063202,1.0
RXN-14116,0.42841579320179984,0.5949246065807482,1.10723542930922,0.4188283350271283
SERINE--TRNA-LIGASE-RXN,0.8450980400142568,1.0,0.8450980400142565,1.0
2.3.1.157-RXN,2.5927313522993924,0.4783120284896586,2.9005094400693907,0.17308684188722706
RXN0-5225,-0.7090045172234731,1.8048673205880408,1.0156538853204835,0.6974771714781121
RXN-7607,0.7507550120142498,1.339231320004147,2.840362844773082,0.16934434861805905
3-HYDROXYPROPIONATE-DEHYDROGENASE-RXN,-0.6777807052660807,1.0,-0.6777807052660809,1.0
RXN1F-20,-2.046515964199397,0.1802187847126163,-1.7919913708211843,0.11536878631216775
RXN-19312,3.0889225300714394,0.1471504791203909,3.2171994148621024,0.12892728570567732
3-DEHYDROQUINATE-DEHYDRATASE-RXN,1.5138489887976851,0.7808264746056696,2.3452401555362816,0.2140131746277082
3-DEHYDROQUINATE-DEHYDRATASE-RXN_REV,1.1815969009287208,1.0885495458366807,2.3175238880430715,0.2394864965366721
DNA-LIGASE-NAD+-RXN,-1.225726753304936,0.2387214239944553,-0.9379669771816548,0.09411499344005364
RXN-17951,-0.040958607678906384,1.0,-0.040958607678906384,1.0
R341-RXN,-0.7843028363228052,0.06240160291702659,-0.7201543285958601,0.032647465456642114
RXN-19253,0.1760800903944636,1.0422807256593272,2.2637688518275003,0.4367720356714363
RXN-19253_REV,0.1760800903944636,1.0422807256593272,2.2316835303753377,0.4883383423634484
ASPARTATEKIN-RXN,1.5757615337824722,0.17782152511043448,1.6646722963376896,0.15399795808532868
RXN-16938,-0.7090045172234731,1.8048673205880408,1.1265778576030157,0.6647435277472131
DIHYDROPYRIMIDINASE-RXN,0.8729370633295281,0.7263256545835423,2.441817308716524,0.30475234205493945
DIHYDROPYRIMIDINASE-RXN_REV,0.8729370633295281,0.7263256545835423,2.4669898950503573,0.26527058465572195
3.4.13.9-RXN,2.0374264979406242,1.0,2.0374264979406234,1.0
RXN-19245,-0.9001177537782089,0.3521718788858047,-0.6827227873913323,0.16445730177642498
DIENOYLCOAREDUCT-RXN,1.0909217939723863,0.11319818868353855,1.154312779635168,0.09378386246010033
2-OXOPENT-4-ENOATE-HYDRATASE-RXN,1.7419177672435358,0.6827709682372708,2.3068763607401013,0.40190988301258024
1.13.11.6-RXN,1.3979400086720375,1.0,1.3979400086720375,1.0
RXN-8999,-0.005332467428073885,0.4656869574480236,0.3909309582549568,0.030840377059759425
MHPELY-RXN,0.11118913297247772,0.4984052762527423,0.35042366557379395,0.437235243098726
MHPELY-RXN_REV,0.565194646949005,1.0105928224830176,1.703789945301416,1.001419813246362
RXN0-2101,0.6989700043360189,1.0,0.6989700043360189,1.0
AMINOCYL-TRNA-HYDROLASE-RXN,0.5134552804206127,0.4373328040910273,1.010553073525528,0.12281660058588095
RXN0-742,1.0829143655983544,0.3120623539562101,1.2639105308929564,0.25421113450307425
METHYLCROTONYL-COA-CARBOXYLASE-RXN,-0.017728766960431602,1.0,-0.017728766960431602,1.0
ALLANTOIN-RACEMASE-RXN,2.3195140233934706,0.05706293366304128,2.3446217142052084,0.05124238734031434
ALLANTOIN-RACEMASE-RXN_REV,2.3195140233934706,0.05706293366304128,2.3366329034923825,0.05443456936902973
RXN0-1321,-1.7823495689822484,1.355020528140055,0.6157224108816381,0.576857464051981
PROLINE--TRNA-LIGASE-RXN,1.4610516945907062,0.2430574177038427,1.785538911857269,0.10335110235642682
PROTOPORGENOXI-RXN,0.0,1.0,-1.8827287043442351,1.0
TRANS-2-ENOYL-COA-REDUCTASE-NAD+-RXN,2.0003837633472665,0.3063349261424307,2.4575331571551047,0.2294532969675903
ACYL-COA-HYDROLASE-RXN,0.5035348496161235,0.9464339382026312,2.233886599207035,0.06711133849492637
RXN-9386,-1.1919038505878785,0.17490468002942644,-1.0027454494336403,0.010866801919237324
RXN-9892,1.1274063944537502,1.298446446539658,3.849771210977466,1.6941110092547431
RXN-9892_REV,1.4962823921270527,0.3902848019276014,1.7441372308383725,0.16350301709506418
RXN-8769,-0.7958800173440752,0.0,-0.7958800173440751,1.1102230246251563e-16
6.3.5.7-RXN,-0.024977976944244,0.7976931708513083,0.9037750726652288,0.2525617573844774
KDO-8PSYNTH-RXN,0.6772697568072834,0.6876943808926371,1.5831998363627051,0.5645147081893253
RXN-19339,-1.7986674197068049,0.4014507347277978,-1.3007338420739731,0.1135186600320226
CARBOXYLESTERASE-RXN,1.604519989272433,1.5804788303577937,4.426927039207706,0.2580889174097752
RXN0-5359,0.9252005739985792,0.8460193279509545,1.5343344901232667,0.5871154703235022
NUCLEOTIDE-PYROPHOSPHATASE-RXN,1.8055960304342171,0.1721275748546307,1.8985449208557177,0.14487375813013334
RXN-18435,-2.0787489325848454,0.8802024197507926,-1.1183558299547938,0.06535137140545548
RXN-11211,0.8729370633295281,0.7263256545835423,2.4789014127729456,0.3002709550834616
RXN-11211_REV,0.8729370633295281,0.7263256545835423,2.4702319146165657,0.2794939193589026
RXN-8672,-0.036212172654444715,1.0,-0.03621217265444472,1.0
RXN-13088,2.1789769472931693,1.0,2.178976947293169,1.0
ARGDECARBOX-RXN,0.021110211524268653,0.9460967269738924,0.8667549926274881,0.3427357524774177
ARGDECARBOX-RXN_REV,-0.08785278898267572,0.8874523985930691,0.9725201700386548,0.0991198332644793
HISTIDINE--TRNA-LIGASE-RXN,2.113943352306837,1.0,2.1139433523068374,1.0
MYO-INOSITOL-2-DEHYDROGENASE-RXN,1.7634279935629371,1.0,1.7634279935629378,1.0
MYO-INOSITOL-2-DEHYDROGENASE-RXN_REV,1.7634279935629371,1.0,1.7634279935629378,1.0
RXN-19242,-0.9001177537782089,0.3521718788858047,-0.6834988551322655,0.16430667811933294
RXN-17847,-1.3454715137784472,1.2978199403655148,-0.0624953021246492,0.12724140246278598
RXN0-1441,1.0164219693663503,0.5441537014392326,1.883432626076268,0.2696003863047892
RXN0-2361,-0.007349895940566009,0.8962640476913841,0.6816255237992398,0.02309969751410246
TRNA-URACIL-5--METHYLTRANSFERASE-RXN,-1.4313589344349276,0.7718074311280287,-0.7346959970768034,0.3063612578208297
RXN-1961,-1.1549019599857429,1.0,-1.1549019599857433,1.0
3.5.1.88-RXN,1.648085922334364,1.1045631582176447,3.23845006039474,0.10703900887775998
GLURS-RXN,0.3324384599156053,1.0,0.3324384599156054,1.0
RXN-11866,-1.604729667884189,0.08990243734804154,-1.493827858619423,0.09276844165563043
RXN-18662,0.99563519459755,1.0,0.99563519459755,1.0
CYSTEINE--TRNA-LIGASE-RXN,2.0,1.0,2.0,1.0
PPENTOMUT-RXN,1.0086001717619175,1.0,1.0086001717619175,1.0
PPENTOMUT-RXN_REV,1.0086001717619175,1.0,1.0086001717619175,1.0
AGMATINE-DEIMINASE-RXN,0.4506482175422736,1.1169110263435356,1.349906600519376,0.4324441313207851
PHOSNACMURPENTATRANS-RXN,0.7259100958846445,0.0011555724873075106,0.7266781822380568,0.0003431875196096534
PHENYLSERINE-ALDOLASE-RXN,3.361727836017593,1.0,3.3617278360175944,1.0
PHENYLSERINE-ALDOLASE-RXN_REV,3.2841815682944517,0.4130660265320513,3.680348138357585,0.304155457024962
RXN-12746,0.8512583487190752,1.0,0.851258348719075,1.0
RXN66-1,5.083762744319111,0.4199548514401001,5.509051792779095,0.08897702289512313
FGAMSYN-RXN,-1.3010299956639813,1.0,-1.3010299956639813,1.0
RXN-20895,0.5315813649579508,1.066120241264638,1.941808559533192,0.06469844062323231
RXN-20895_REV,0.5315813649579508,1.066120241264638,1.9159876033702548,0.10034449929442707
RXN0-6274,-0.8046679851412568,0.9970817666543068,-0.04148305686199108,0.056651280893871586
RXN-19335,-1.42021640338319,1.0,-1.42021640338319,1.0
BETA-UREIDOPROPIONASE-RXN,0.19773718613862606,0.983766955618772,1.4065901155984522,0.010148506061725338
SARCOX-RXN,1.38387468367279,0.6204466901098528,1.6940980287277156,0.5373225953291036
RXN-8667,2.77771684891935,1.5389515280525154,4.2391906757864035,0.0372306158129947
3.4.17.8-RXN,0.15713469534611485,0.9980700638638396,2.2423477689998017,0.5051554649291828
DIHYDRODIPICSYN-RXN,2.050589419080177,0.466194077906341,2.6433385415821307,0.09789794845468884
RXNQT-4178,1.2383977989501784,0.6343402499179103,2.0024526079967417,0.08741188027256341
4.1.1.77-RXN,1.8325089127062364,0.0,1.8325089127062355,6.661338147750938e-16
AMP-DEPHOSPHORYLATION-RXN,0.7507550120142498,1.339231320004147,2.8296314929640425,0.21566159547261732
GLUTRNAREDUCT-RXN,-0.854982694318741,0.031073953374422206,-0.8413101548339954,0.02790434092312221
TYROSINE--TRNA-LIGASE-RXN,0.899355243681025,0.14186733715657632,1.0125114348518374,0.09731677607714867
PRPPSYN-RXN,1.228643556224396,0.8152240823528464,1.7234966080993483,0.19963218128639404
PRPPSYN-RXN_REV,1.228643556224396,0.8152240823528464,1.7448815882198905,0.055722878786767176
TRYPTOPHAN--TRNA-LIGASE-RXN,0.6932683653601667,0.586598354137053,1.2038029131649346,0.3302825436382598
LYSINE-RACEMASE-RXN,1.1439064614713683,0.5998384171210928,1.335854754950118,0.5682974390976382
LYSINE-RACEMASE-RXN_REV,0.4517864355242902,1.0,0.4517864355242904,1.0
RXN-11839,-0.4263164461031067,0.31841104879358717,-0.2607427007304414,0.27197597474243923
RXN-17700,1.155336037465062,1.0,1.155336037465062,1.0
1.8.4.12-RXN,-0.5038164278331853,1.0708517918795115,0.2438983796230745,0.437069276049364
LYSDECARBOX-RXN,1.4771212547196624,1.0,1.4771212547196624,1.0
RXN-5841,0.7507550120142498,1.339231320004147,2.8466171647641114,0.1733260165768383
RXN0-7010,0.8908555375315288,0.5334979022225508,1.5285450890037726,0.07349123300963845
THREONINE--TRNA-LIGASE-RXN,1.954242509439325,1.0,1.954242509439325,1.0
RXN-8629,1.6808167018217182,1.3279673471020668,2.5724522478440917,0.180170103545838
RXN-8629_REV,1.6808167018217182,1.3279673471020668,2.549605287044248,0.36305302054283456
RXN-10657,0.7061710535128839,1.057906526426093,1.8667571855032667,0.17927772937563238
RXN-9662,0.7061710535128839,1.057906526426093,1.8853730096787504,0.15365524221422225
RXN-16659,0.1760800903944636,1.0422807256593272,2.2770222646043847,0.3785835669421469
RXN66-550,0.9030899869919436,1.0,0.9030899869919436,1.0
RXN-10654,-1.0969100130080565,1.0,-1.0969100130080565,1.0
RIBONUCLEOSIDE-DIP-REDUCTII-RXN,1.110589710299249,1.0,1.1105897102992492,1.0
RXN-16622,0.8797693825288257,0.8514902961302014,1.892535273369474,0.3143052306567927
RXN0-722,1.110589710299249,1.0,1.1105897102992492,1.0
RXN-9659,0.7061710535128839,1.057906526426093,1.85975375722462,0.1838354972032377
RXN-9539,-1.0969100130080565,1.0,-1.0969100130080565,1.0
RXN-8771,-2.3808891678562443,0.4498342328806764,-2.1168820735780303,0.4654317228409878
PEPCARBOX-RXN,2.7323937598229686,1.0,2.7323937598229686,1.0
RXN-11482,0.7061710535128839,1.057906526426093,1.86394469418279,0.18113896408174027
ENOYL-ACP-REDUCT-NADPH-RXN,1.1307839259367058,0.8465619959120476,2.0400571902445583,0.22653801017698955
CHER-RXN,-0.7772835288524168,1.0,-0.777283528852417,1.0
RXN-15682,2.2599367558991768,0.435900526380469,3.0292869348143148,0.1803459387162851
RXN-11217,1.401835835380855,0.9110817717263784,2.0817850070151334,0.7921796584392561
RXN-11217_REV,0.8729370633295281,0.7263256545835423,2.418461883883085,0.3299368879740173
RXN-9558,0.7061710535128839,1.057906526426093,1.8534347137933027,0.17982703991687718
RXN-7716,1.6808167018217182,1.3279673471020668,2.6013904747254992,0.1696417160513691
RXN-7716_REV,1.6808167018217182,1.3279673471020668,2.6013904747254992,0.16964171605136913
RXN-11479,-1.0969100130080565,1.0,-1.0969100130080565,1.0
RXN-11476,0.8797693825288257,0.8514902961302014,1.87122817718596,0.3409986057017345
RXN-18446,2.651302117085674,0.9347250973477088,3.3021709982692697,0.9348293359222488
R82-RXN,1.919078092376074,1.0,1.9190780923760744,1.0
RXN1G01-46,0.5315813649579508,1.066120241264638,1.9142859888541448,0.09728092283080067
RXN1G01-46_REV,0.5315813649579508,1.066120241264638,1.9318404526107953,0.08217883216465018
RXN0-747,1.110589710299249,1.0,1.1105897102992492,1.0
5-NUCLEOTID-RXN,0.7507550120142498,1.339231320004147,2.8434732197992036,0.15304025726813394
2.3.1.41-RXN,-1.0969100130080565,1.0,-1.0969100130080565,1.0
RXN-10661,0.7061710535128839,1.057906526426093,1.894864469232174,0.14880699936845698
RXN-13614,-1.5376020021010441,1.0,-1.5376020021010441,1.0
HOMOSERINE-O-ACETYLTRANSFERASE-RXN,1.134929122861161,0.7875296871839207,1.9156230280393185,0.16333478123295114
HOMOSERINE-O-ACETYLTRANSFERASE-RXN_REV,1.4913616938342726,1.0,1.4913616938342733,1.0
HYDROG-RXN,2.6839471307515117,1.0,2.6839471307515117,1.0
HYDROG-RXN_REV,2.6839471307515117,1.0,2.6839471307515117,1.0
RXN-8674,0.146128035678238,1.0,0.14612803567823798,1.0
RXN-12559,2.0003837633472665,0.3063349261424307,2.4127490840760255,0.25354739731296977
