,log10_kcat_mean,log10_kcat_std,log10_kcat_max,log10_kcat_max_std
3OAR180_REV,0.8797693825288257,0.8514902961302014,1.9408956476996588,0.24678010448871132
R04543,0.8797693825288257,0.8514902961302014,1.9312235728336216,0.2623968134518182
R04543_REV,0.8797693825288257,0.8514902961302014,1.9215514979675845,0.2767971412125652
3OAR161,0.8797693825288257,0.8514902961302014,1.8828631985034372,0.3252751995376936
3OAR121,0.8797693825288257,0.8514902961302014,1.9312235728336216,0.2623968134518182
RXN-9524,0.8797693825288257,0.8514902961302014,1.9002444017840714,0.30878055546381933
RXN-9524_REV,0.8797693825288257,0.8514902961302014,1.9022073482355109,0.3026293153971116
R04953,0.8797693825288257,0.8514902961302014,1.9505677225656957,0.2296990513015278
R04953_REV,0.8797693825288257,0.8514902961302014,1.8538469739053263,0.3545841216071525
RXN-9536,0.8797693825288257,0.8514902961302014,1.9215514979675845,0.2767971412125652
RXN-9536_REV,0.8797693825288257,0.8514902961302014,1.8769743591491181,0.3418125129156099
R04964,0.8797693825288257,0.8514902961302014,1.9312235728336216,0.2623968134518182
R04964_REV,0.8797693825288257,0.8514902961302014,1.911879423101548,0.2901622459811078
CFAS180G,1.171211340411103,0.8287886595888968,1.535878350630218,0.7442503704540647
CFAS180E,1.171211340411103,0.8287886595888968,1.7016360825479973,0.6368204104707778
CFAS160G,1.171211340411103,0.8287886595888968,1.5193025774384399,0.7521456859996867
CFAS160E,1.171211340411103,0.8287886595888968,1.5358783506302176,0.7442503704540647
PGPP160,1.380211241711606,1.0,1.3802112417116061,1.0
PGPP180,1.380211241711606,1.0,1.3802112417116061,1.0
PGPP180pp,1.380211241711606,1.0,1.3802112417116061,1.0
PGPP161,1.380211241711606,1.0,1.3802112417116061,1.0
PGPP161pp,1.380211241711606,1.0,1.3802112417116061,1.0
PGPP120,1.380211241711606,1.0,1.3802112417116061,1.0
PGPP181,1.380211241711606,1.0,1.3802112417116061,1.0
PGPP181pp,1.380211241711606,1.0,1.3802112417116061,1.0
PGPP120pp,1.380211241711606,1.0,1.3802112417116061,1.0
PGPP160pp,1.380211241711606,1.0,1.3802112417116061,1.0
MDDCP2pp,0.1760800903944636,1.042280725659327,2.1885133258097635,0.4761281497604978
MDDCP4pp,0.1760800903944636,1.042280725659327,2.2607638001549315,0.46637513990936913
MDDCP5pp,0.1760800903944636,1.042280725659327,2.3141495337649416,0.3814348360932437
MDDCP3pp,0.1760800903944636,1.042280725659327,2.172250049485593,0.5054106001358131
MDDCP1pp,0.1760800903944636,1.042280725659327,2.3383343269255086,0.372956727560054
MLDCP2App,2.2041199826559246,1.0,2.2041199826559246,1.0
MLDCP2Bpp,2.2041199826559246,1.0,2.2041199826559246,1.0
MLDCP3App,2.2041199826559246,1.0,2.2041199826559246,1.0
MLDCP1App,2.2041199826559246,1.0,2.2041199826559246,1.0
MLDCP1Bpp,2.2041199826559246,1.0,2.2041199826559246,1.0
S-FORMYLGLUTATHIONE-HYDROLASE-RXN,1.4548448600085102,1.0,1.45484486000851,1.0
LPLIPAL1A120pp,3.088922530071439,0.1471504791203909,3.2134609424290774,0.1318471184784033
LPLIPAL1A180pp,3.088922530071439,0.1471504791203909,3.207261605332346,0.13512172522288887
LPLIPAL1A140pp,3.088922530071439,0.1471504791203909,3.2101483392524908,0.1338882110392108
LPLIPAL1A160pp,3.088922530071439,0.1471504791203909,3.1919761972187373,0.14148958850968488
LPLIPAL1A141pp,3.088922530071439,0.1471504791203909,3.197749665059029,0.13969782271627762
R01900,0.7160033436347992,1.0,0.7160033436347991,1.0
R01900_REV,0.04139268515822508,1.0,0.041392685158225084,1.0
ACONITATEDEHYDR-RXN,0.724275869600789,1.0,0.7242758696007889,1.0
ACONITATEDEHYDR-RXN_REV,0.7160033436347992,1.0,0.7160033436347991,1.0
RXN-12618,1.095169351431755,1.0,1.0951693514317549,1.0
NADH-PEROXIDASE-RXN,1.8723854176616683,0.048259583745119294,1.8945848261844234,0.04285059724778665
R01175,0.3010299956639812,1.0,0.3010299956639812,1.0
H2NEOPTERINALDOL-RXN,-1.662173102831569,0.5162608550051079,-1.0821309467221156,0.07938868865825602
H2NEOPTERINALDOL-RXN_REV,-1.662173102831569,0.5162608550051079,-1.0985127334689302,0.14887489757064212
RXN0-4022,-1.0008863112916857,0.1776908993185048,-0.8646142199532764,0.027229601069174166
RXN-3641,0.8920946026904804,1.0,0.8920946026904805,1.0
RXN0-2044,-0.4685785753271661,2.6229201997165874,2.6427681778939403,2.7659290825541367
RXN0-2044_REV,-0.4685785753271661,2.6229201997165874,2.7265778169627337,2.6417301410863896
RXN-11484,-1.6883753548010496,0.46652660518469335,-1.3991288595865399,0.36603761876517177
RXN-11483,0.7895848218906378,0.38652960998907193,1.1713408065361741,0.1399157898269184
4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN,3.123524980942732,1.0,3.1235249809427312,1.0
4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN_REV,3.123524980942732,1.0,3.1235249809427312,1.0
3.5.99.5-RXN,2.3180633349627615,1.0,2.318063334962762,1.0
GLYCPDIESTER-RXN,0.3505008365660299,0.16382141542444928,0.5169102644909295,0.004342773477404769
MANNPISOM-RXN,2.2341772956464725,1.6330274969806133,3.908979199016254,0.7269937093308196
MANNPISOM-RXN_REV,2.1492191126553797,1.0,2.14921911265538,1.0
RXN0-1342,-1.3767507096020994,1.0,-1.3767507096020999,1.0
PYRUVATE-CARBOXYLASE-RXN,1.1694572263316645,0.026442426077569303,1.183736136413552,0.022255664980878255
RXN0-2161,0.8450980400142568,1.0,0.8450980400142565,1.0
GLUTAMINE--TRNA-LIGASE-RXN,0.505149978319906,1.0,0.5051499783199062,1.0
ALANINE--TRNA-LIGASE-RXN,0.07918124604762482,1.0,0.07918124604762482,1.0
PROLINE-RACEMASE-RXN,1.150756439860309,1.0,1.150756439860309,1.0
PROLINE-RACEMASE-RXN_REV,0.3944516808262163,1.0,0.3944516808262163,1.0
RXN0-6952,-1.2441251443275085,1.0,-1.2441251443275088,1.0
RXN0-7008,1.4937214024679006,0.03132340456894456,1.507503700478236,0.028128347540232003
PNP-RXN,1.6932629116166318,0.3515901723589701,1.992053630820331,0.1729535491478637
PNP-RXN_REV,1.6200996163615582,1.2827065600307945,4.299966862848158,0.2264499694431273
RXN-16649,0.1760800903944636,1.042280725659327,2.2274554992915148,0.4335111747998804
RXN-8340,-3.1249387366083,1.0,-3.1249387366083012,1.0
RXN-14197,1.2511415205401017,0.7491055718026777,2.236373151320236,0.12869164065940958
KYNURENINASE-RXN,1.2041199826559248,1.0,1.2041199826559248,1.0
RXN-7644,0.29182605427102193,0.13953770988796546,0.3615949092150047,0.12084320154888116
RXN-7644_REV,0.29182605427102193,0.13953770988796546,0.364385663412764,0.11918840380664404
RIB5PISOM-RXN,2.9491779937483735,1.2560790062132563,4.637032362539389,0.15543890491463608
RIB5PISOM-RXN_REV,4.596926814342971,1.0,4.596926814342971,1.0
RXN-11213,0.49472863703266484,0.4455381429192502,0.8427757287598496,0.38056215855903214
ENZRXN-201-RXN,0.8463371121298052,1.0,0.8463371121298053,1.0
ENZRXN-201-RXN_REV,1.490460472796688,0.4434949555345464,2.1803678656407626,0.08311947809485572
3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN,0.6277377615339857,0.9268549582467932,1.1728583697358586,0.5161767261417446
NUCLEOSIDE-DIP-KIN-RXN,1.0675948826023642,1.3636191848335453,2.0640334204149138,0.6347600677906552
3-NUCLEOTID-RXN,0.5217275661602725,0.7610184350035828,1.0212156515296267,0.0374902918937031
RXN0-5144,0.08990511143939793,1.0,0.08990511143939793,1.0
BETA-LACTAMASE-RXN,1.282882150440843,1.3680319857269534,3.806749467022538,0.08787395791293849
RXN-8673,0.6232492903979004,1.0,0.6232492903979006,1.0
RXN-12558,2.0003837633472665,0.30633492614243074,2.4029057152614923,0.255913885357231
ARYLFORMAMIDASE-RXN,1.8014444072562164,0.18287664871163078,1.9361350905199628,0.16953077638130312
HISTIDINE-AMMONIA-LYASE-RXN,2.406540180433955,1.0,2.4065401804339546,1.0
RXN0-4181,0.32607480270082645,0.5,0.5960748027008265,0.4208325082500163
RXNQT-4165,1.2383977989501784,0.6343402499179103,2.0163587970627037,0.047481373967449454
R146-RXN,2.6989700043360187,0.0,2.69897000433602,1.3322676295501878e-15
RXN0-3901,0.7737864449811935,1.0,0.7737864449811938,1.0
RXN-17848,-1.3454715137784472,1.2978199403655148,-0.06142320242817054,0.12491944572942078
VALINE--TRNA-LIGASE-RXN,0.006123259992535712,1.1368915402615594,0.46087987609715936,1.0419783080407063
2.7.7.13-RXN,1.735324592594939,0.5689173433384135,2.2541287495023514,0.18569918051250395
R101-RXN,1.366196879911484,0.7129843661361404,1.608611564397772,0.6705086331285881
R101-RXN_REV,1.366196879911484,0.7129843661361404,1.8082471869158914,0.559408824056131
UDP-NACMURALGLDAPLIG-RXN,0.11394335230683679,1.0,0.11394335230683678,1.0
3.4.11.2-RXN,0.9584515153346644,0.6320541970123698,2.489063332063947,0.11728735599009811
D-XYLULOSE-REDUCTASE-RXN,1.390935107103379,1.0,1.3909351071033793,1.0
D-XYLULOSE-REDUCTASE-RXN_REV,1.4127520055687888,0.021816898465409795,1.4219151029242614,0.019799361239801153
RXN0-262,-2.318758762624413,1.0,-2.318758762624413,1.0
RXN-17809,-2.0315170514460648,1.0,-2.0315170514460648,1.0
3.5.2.17-RXN,2.2355284469075487,1.0,2.2355284469075483,1.0
3.5.1.80-RXN,2.187520720836463,1.0,2.187520720836463,1.0
RXN-11867,-1.604729667884189,0.08990243734804154,-1.4757832285027588,0.08832843335432981
RXN-9384,1.118981843217006,1.1697114873131655,2.0124399552416765,0.1218418329890299
RXN-9384_REV,1.2843586297430745,0.9344952649936712,2.0827853703164507,4.440892098500626e-16
THIOESTER-RXN,-0.9264259438315328,1.5444629161521821,1.5692051670201197,0.728089522811946
PHOSPHONOACETALDEHYDE-HYDROLASE-RXN,1.1760912590556813,1.0,1.1760912590556813,1.0
PHOSPHONOACETALDEHYDE-HYDROLASE-RXN_REV,1.1994038651016323,0.02331260604595098,1.2143239329710407,0.017912821537266276
LUMAZINESYN-RXN,-1.4826672748434127,0.5302221824282507,-1.130071447555161,0.04184946529161252
GAPOXNPHOSPHN-RXN,1.3488631007085898,0.5366663713464692,1.839574952225493,0.04558173805900781
GAPOXNPHOSPHN-RXN_REV,1.3488631007085898,0.5366663713464692,1.8450980400142567,2.220446049250313e-16
LEUCINE--TRNA-LIGASE-RXN,1.8264759294409556,0.4065201809511979,2.0216056162975304,0.3566273444757842
RXN-15089,0.424881636631067,1.0,0.4248816366310668,1.0
RXN-20896,0.5315813649579508,1.066120241264638,1.9190962334169712,0.09204868355700378
RXN-20896_REV,0.5315813649579508,1.066120241264638,1.9264177797839255,0.08478220065984779
7KAPSYN-RXN,-1.8151441427876236,0.9490533043078111,-0.7192969501994543,0.6520246288932229
CDP-GLUCOSE-46-DEHYDRATASE-RXN,0.5670263661590603,1.0,0.5670263661590605,1.0
RXN-14142,-0.5951248323153484,0.1596878089271631,-0.35094321053872646,0.14010628132301103
5.3.3.14-RXN,1.1760912590556813,1.0,1.1760912590556813,1.0
5.3.3.14-RXN_REV,1.1760912590556813,1.0,1.1760912590556813,1.0
RXN-14129,1.8785217955012066,1.0,1.8785217955012066,1.0
ISOCITRATE-DEHYDROGENASE-NAD+-RXN,1.399368842868876,0.7638586597497505,2.224179608253438,0.03512924926921406
RXN-19306,1.181787184842446,1.0118783077641793,1.941543709660078,0.45984935264247756
RXN-14090,0.5217275661602725,0.7610184350035828,1.0153649158264786,0.050977629571688034
2.8.3.7-RXN,1.0569048513364727,1.0,1.0569048513364725,1.0
2.8.3.7-RXN_REV,1.0569048513364727,0.0,1.0569048513364725,2.220446049250313e-16
ASPARTATE--TRNA-LIGASE-RXN,-0.40628435945937635,1.287726017994158,0.8345497923563664,0.5433654725850632
RXN-11598,-3.154901959985743,1.0,-3.1549019599857435,1.0
HOMOGENTISATE-12-DIOXYGENASE-RXN,1.9003671286564703,1.0,1.9003671286564705,1.0
RXN-19256,0.1760800903944636,1.042280725659327,2.3089619119740865,0.3818000840739343
RXN-19256_REV,0.1760800903944636,1.042280725659327,2.24754395572037,0.4459566283366739
R223-RXN,-1.537602002101044,1.0,-1.537602002101044,1.0
NACGLCTRANS-RXN,0.1318648749459756,0.5166868807817817,0.8160278634835733,0.42035094814293383
NACGLCTRANS-RXN_REV,0.1318648749459756,0.5166868807817817,0.8563567633591961,0.4223472171094652
AMP-NUCLEOSID-RXN,1.0467108425811176,0.7456808469171363,1.464292116854714,0.617791068918204
3.2.2.23-RXN,-2.0787489325848454,0.8802024197507926,-1.118534313733947,0.07598447133413316
AMINO-CARBOXYMUCONATE-SEMIALDEHYDE-RXN,0.894945462841743,0.08295912308686228,0.9697603686776719,0.06802378725492435
RXN0-3241,1.4027390824057229,0.7072967494400423,2.2279449730087166,0.16405432612068596
UREASE-RXN,3.5440680443502757,1.0,3.5440680443502766,1.0
UREASE-RXN_REV,3.5440680443502757,1.0,3.5440680443502766,1.0
RXN0-884,0.5304810565469162,0.03772066752007874,0.5516046303581603,0.031251294174821725
RXN-11475,2.295114310620079,0.05706820749128361,2.325931142665372,0.048032313799778494
METHYLGLUTACONYL-COA-HYDRATASE-RXN,1.7781512503836436,1.0,1.7781512503836436,1.0
METHYLGLUTACONYL-COA-HYDRATASE-RXN_REV,2.1398790864012365,1.0,2.1398790864012365,1.0
METHIONINE--TRNA-LIGASE-RXN,1.2945064952189054,0.12157340669151619,1.3813885579303666,0.0477638609285589
RXN-8964,1.0569048513364727,1.0,1.0569048513364725,1.0
RXN-8964_REV,1.0569048513364727,0.0,1.0569048513364725,2.220446049250313e-16
ALANINE-DEHYDROGENASE-RXN,2.5109660106060554,1.008604938011259,3.4094819049461664,0.1327559298356779
TRNA-PSEUDOURIDINE-SYNTHASE-I-RXN,-1.2878864786040134,0.8614160103031825,-0.33291088840942634,0.3458825355912116
RXN-12299,1.490460472796688,0.4434949555345464,2.1843936711518914,0.07224380707986595
RXN-17701,1.1553360374650619,1.0,1.155336037465062,1.0
1.2.1.32-RXN,4.233040399784365,0.671882398173121,4.7772012713706795,0.3794588727628633
LEUCYLTRANSFERASE-RXN,-1.3454715137784472,1.2978199403655148,-0.05121720329537428,0.09522782203478151
L-IDITOL-2-DEHYDROGENASE-RXN,0.29182605427102193,0.13953770988796546,0.364385663412764,0.11918840380664404
L-IDITOL-2-DEHYDROGENASE-RXN_REV,0.29182605427102193,0.13953770988796546,0.3448503840284488,0.12907049598786574
PEPTIDYLPROLYL-ISOMERASE-RXN,1.9795299223417295,1.647744564895462,3.0186894083673086,0.7788043066202182
PEPTIDYLPROLYL-ISOMERASE-RXN_REV,1.9795299223417295,1.647744564895462,3.155920797654089,0.36773668651525915
KETOGLUTREDUCT-RXN,1.5224442335063197,1.0,1.52244423350632,1.0
KETOGLUTREDUCT-RXN_REV,1.5224442335063197,1.0,1.52244423350632,1.0
RXN-14116,0.42841579320179984,0.5949246065807482,1.1344295211385196,0.3841470859074167
SERINE--TRNA-LIGASE-RXN,0.8450980400142568,1.0,0.8450980400142565,1.0
2.3.1.157-RXN,2.5927313522993924,0.47831202848965854,2.9106559704354344,0.1420514251246149
RXN0-5225,-0.7090045172234731,1.8048673205880408,1.0730957590759436,0.6550316689326531
RXN-7607,0.7507550120142498,1.339231320004147,2.816078965478765,0.23949243787424734
3-HYDROXYPROPIONATE-DEHYDROGENASE-RXN,-0.6777807052660807,1.0,-0.6777807052660809,1.0
RXN1F-20,-2.046515964199397,0.1802187847126163,-1.7905879963730558,0.09968813909920704
RXN-19312,3.088922530071439,0.1471504791203909,3.192402066475177,0.14086640460197308
3-DEHYDROQUINATE-DEHYDRATASE-RXN,1.513848988797685,0.7808264746056696,2.345135505700907,0.2351591326192337
3-DEHYDROQUINATE-DEHYDRATASE-RXN_REV,1.1815969009287208,1.0885495458366807,2.332090044508446,0.26267341878241673
DNA-LIGASE-NAD+-RXN,-1.2257267533049359,0.23872142399445526,-0.942214602092738,0.09958789208596061
RXN-17951,-0.040958607678906384,1.0,-0.04095860767890638,1.0
R341-RXN,-0.7843028363228052,0.06240160291702659,-0.7161700274378038,0.02718544979966154
RXN-19253,0.1760800903944636,1.042280725659327,2.177617577351616,0.5312119015324808
RXN-19253_REV,0.1760800903944636,1.042280725659327,2.257616827454896,0.4449625091044489
ASPARTATEKIN-RXN,1.5757615337824722,0.17782152511043448,1.6575594353332719,0.15789109567827608
RXN-16938,-0.7090045172234731,1.8048673205880408,1.1473054102303681,0.4830475123330027
DIHYDROPYRIMIDINASE-RXN,0.8729370633295281,0.7263256545835423,2.4911299781654743,0.23072903556786442
DIHYDROPYRIMIDINASE-RXN_REV,0.8729370633295281,0.7263256545835423,2.438079599276241,0.31686468486837327
3.4.13.9-RXN,2.037426497940624,1.0,2.0374264979406234,1.0
RXN-19245,-0.9001177537782089,0.3521718788858047,-0.6916129120731174,0.1788329920007839
DIENOYLCOAREDUCT-RXN,1.0909217939723863,0.11319818868353854,1.163368634729851,0.08697864787116748
2-OXOPENT-4-ENOATE-HYDRATASE-RXN,1.741917767243536,0.6827709682372708,2.3044861042955658,0.4382944012664697
1.13.11.6-RXN,1.3979400086720377,1.0,1.3979400086720377,1.0
RXN-8999,-0.005332467428073885,0.46568695744802363,0.38962327545226655,0.033197756320776435
MHPELY-RXN,0.11118913297247773,0.4984052762527423,0.31055124347357466,0.45679598103871355
MHPELY-RXN_REV,0.565194646949005,1.0105928224830176,1.568337965760557,1.0609085661552144
RXN0-2101,0.6989700043360189,1.0,0.6989700043360189,1.0
AMINOCYL-TRNA-HYDROLASE-RXN,0.5134552804206127,0.43733280409102726,1.0114164147072728,0.13117351500582847
RXN0-742,1.0829143655983544,0.31206235395621007,1.2014980601017142,0.2886534603198527
METHYLCROTONYL-COA-CARBOXYLASE-RXN,-0.017728766960431602,1.0,-0.017728766960431602,1.0
ALLANTOIN-RACEMASE-RXN,2.3195140233934706,0.05706293366304127,2.3423391968586866,0.05229904257742606
ALLANTOIN-RACEMASE-RXN_REV,2.3195140233934706,0.05706293366304127,2.34690423155173,0.05005951353419095
RXN0-1321,-1.7823495689822484,1.355020528140055,0.6429863606597069,0.5196529574590986
PROLINE--TRNA-LIGASE-RXN,1.4610516945907062,0.24305741770384273,1.7853298884687374,0.10577292049390657
PROTOPORGENOXI-RXN,-1.8827287043442358,1.0,-1.8827287043442353,1.0
TRANS-2-ENOYL-COA-REDUCTASE-NAD+-RXN,2.0003837633472665,0.30633492614243074,2.4011021826545105,0.25870267693733856
ACYL-COA-HYDROLASE-RXN,0.5035348496161235,0.9464339382026312,2.2201153737161845,0.06785060518488521
RXN-9386,-1.1919038505878785,0.17490468002942644,-1.004294469033498,0.018631387075019178
RXN-9892,1.1274063944537502,1.298446446539658,3.8064851912425373,1.7118422609048305
RXN-9892_REV,1.4962823921270527,0.3902848019276014,1.7611314799960696,0.11703987010272854
RXN-8769,-0.7958800173440752,0.0,-0.7958800173440751,1.1102230246251565e-16
6.3.5.7-RXN,-0.024977976944244,0.7976931708513083,0.9598020893582653,0.18170712684939644
KDO-8PSYNTH-RXN,0.6772697568072834,0.687694380892637,1.5569426728986442,0.5574695057546314
RXN-19339,-1.7986674197068047,0.4014507347277978,-1.321740376028655,0.12233328412905117
CARBOXYLESTERASE-RXN,1.6045199892724327,1.5804788303577935,4.388045727740775,0.27866284400552144
RXN0-5359,0.9252005739985792,0.8460193279509545,1.3820510110920947,0.7120648716191864
NUCLEOTIDE-PYROPHOSPHATASE-RXN,1.8055960304342171,0.1721275748546307,1.8951023693586249,0.14702556688442153
RXN-18435,-2.0787489325848454,0.8802024197507926,-1.1152647423445137,0.0666726499727104
RXN-11211,0.8729370633295281,0.7263256545835423,2.4176966922829584,0.30159612889717297
RXN-11211_REV,0.8729370633295281,0.7263256545835423,2.514677248425811,0.2296219244749267
RXN-8672,-0.036212172654444715,1.0,-0.03621217265444472,1.0
RXN-13088,2.1789769472931693,1.0,2.178976947293169,1.0
ARGDECARBOX-RXN,0.021110211524268653,0.9460967269738925,0.9274902649947766,0.2511011441708201
ARGDECARBOX-RXN_REV,-0.08785278898267572,0.887452398593069,0.9676260884487152,0.12530414031902912
HISTIDINE--TRNA-LIGASE-RXN,2.113943352306837,1.0,2.1139433523068374,1.0
MYO-INOSITOL-2-DEHYDROGENASE-RXN,1.7634279935629373,1.0,1.7634279935629378,1.0
MYO-INOSITOL-2-DEHYDROGENASE-RXN_REV,1.7634279935629373,1.0,1.7634279935629378,1.0
RXN-19242,-0.9001177537782089,0.3521718788858047,-0.668305498238473,0.12883412674959394
RXN-17847,-1.3454715137784472,1.2978199403655148,-0.06626870307857334,0.11680467916754689
RXN0-1441,1.0164219693663505,0.5441537014392326,1.9269494035133337,0.24502409630442862
RXN0-2361,-0.007349895940566009,0.896264047691384,0.6821182520661745,0.0181971131590299
TRNA-URACIL-5--METHYLTRANSFERASE-RXN,-1.4313589344349276,0.7718074311280287,-0.7153593592029861,0.29695693654258326
RXN-1961,-1.154901959985743,1.0,-1.1549019599857433,1.0
3.5.1.88-RXN,1.648085922334364,1.1045631582176447,3.2453212473208657,0.10088261562034687
GLURS-RXN,0.33243845991560533,1.0,0.3324384599156054,1.0
RXN-11866,-1.604729667884189,0.08990243734804154,-1.4791010718069575,0.08909459846370939
RXN-18662,0.9956351945975499,1.0,0.9956351945975501,1.0
CYSTEINE--TRNA-LIGASE-RXN,2.0,1.0,2.0,1.0
PPENTOMUT-RXN,1.0086001717619175,1.0,1.0086001717619175,1.0
PPENTOMUT-RXN_REV,1.0086001717619175,1.0,1.0086001717619175,1.0
AGMATINE-DEIMINASE-RXN,0.45064821754227363,1.1169110263435356,1.3761188701280505,0.35681663586189094
PHOSNACMURPENTATRANS-RXN,0.7259100958846445,0.0011555724873075104,0.7266046420552833,0.000534257041665308
PHENYLSERINE-ALDOLASE-RXN,3.361727836017593,1.0,3.3617278360175944,1.0
PHENYLSERINE-ALDOLASE-RXN_REV,3.284181568294452,0.41306602653205127,3.71560394438288,0.2810105711554975
RXN-12746,0.8512583487190752,1.0,0.851258348719075,1.0
RXN66-1,5.083762744319111,0.4199548514401001,5.4792969140292085,0.16010120478811676
FGAMSYN-RXN,-1.3010299956639813,1.0,-1.3010299956639813,1.0
RXN-20895,0.5315813649579508,1.066120241264638,1.9233718126911876,0.08795484952938504
RXN-20895_REV,0.5315813649579508,1.066120241264638,1.9273823747680863,0.08418313717187649
RXN0-6274,-0.8046679851412568,0.9970817666543069,-0.03190072644236801,0.05217812193592822
RXN-19335,-1.4202164033831899,1.0,-1.42021640338319,1.0
BETA-UREIDOPROPIONASE-RXN,0.19773718613862606,0.9837669556187719,1.4076838884197511,0.007300411417438879
SARCOX-RXN,1.38387468367279,0.6204466901098528,1.6568712273211248,0.5571597458757535
RXN-8667,2.77771684891935,1.5389515280525154,4.244852659704537,0.01981790496609626
3.4.17.8-RXN,0.15713469534611485,0.9980700638638395,2.232502861800547,0.4262513996369078
DIHYDRODIPICSYN-RXN,2.050589419080177,0.46619407790634093,2.6090519297907715,0.14272164824906663
RXNQT-4178,1.2383977989501784,0.6343402499179103,2.014390960700454,0.05085079586823488
4.1.1.77-RXN,1.8325089127062364,0.0,1.8325089127062357,6.661338147750939e-16
AMP-DEPHOSPHORYLATION-RXN,0.7507550120142498,1.339231320004147,2.8346837687362143,0.1672779230167734
GLUTRNAREDUCT-RXN,-0.854982694318741,0.031073953374422203,-0.83944571763153,0.026910833018262813
TYROSINE--TRNA-LIGASE-RXN,0.899355243681025,0.14186733715657632,1.0098154311001035,0.10595500786774162
PRPPSYN-RXN,1.228643556224396,0.8152240823528464,1.7460802439541323,0.05667026397442627
PRPPSYN-RXN_REV,1.228643556224396,0.8152240823528464,1.7252705817774363,0.19982835345076266
TRYPTOPHAN--TRNA-LIGASE-RXN,0.6932683653601667,0.586598354137053,1.1620490500246727,0.37625283048171754
LYSINE-RACEMASE-RXN,1.1439064614713685,0.5998384171210928,1.5158062800864454,0.4706343076831634
LYSINE-RACEMASE-RXN_REV,0.45178643552429026,1.0,0.4517864355242904,1.0
RXN-11839,-0.42631644610310676,0.31841104879358717,-0.3307931314650307,0.30374478160848667
RXN-17700,1.1553360374650619,1.0,1.155336037465062,1.0
1.8.4.12-RXN,-0.5038164278331853,1.0708517918795117,0.21118583284358994,0.538374393503005
LYSDECARBOX-RXN,1.4771212547196624,1.0,1.4771212547196624,1.0
RXN-5841,0.7507550120142498,1.339231320004147,2.8637958716433123,0.07913777697959465
RXN0-7010,0.8908555375315288,0.5334979022225508,1.5185356573478035,0.07851812512281911
THREONINE--TRNA-LIGASE-RXN,1.954242509439325,1.0,1.954242509439325,1.0
RXN-8629,1.6808167018217182,1.3279673471020668,2.568965060442516,0.36037751680019064
RXN-8629_REV,1.6808167018217182,1.3279673471020668,2.611171794640626,0.1614662020472044
RXN-10657,0.7061710535128839,1.057906526426093,1.8556759632421482,0.1741128579046795
RXN-9662,0.7061710535128839,1.057906526426093,1.8879062222921907,0.1290218107344585
RXN-16659,0.1760800903944636,1.042280725659327,2.2681541836019665,0.4395334359219985
RXN66-550,0.9030899869919435,1.0,0.9030899869919436,1.0
RXN-10654,-1.0969100130080565,1.0,-1.0969100130080565,1.0
RIBONUCLEOSIDE-DIP-REDUCTII-RXN,1.110589710299249,1.0,1.1105897102992492,1.0
RXN-16622,0.8797693825288257,0.8514902961302014,1.8731911236374004,0.33560845458051963
RXN0-722,1.110589710299249,1.0,1.1105897102992492,1.0
RXN-9659,0.7061710535128839,1.057906526426093,1.8664391337768533,0.17797338642639987
RXN-9539,-1.0969100130080565,1.0,-1.0969100130080565,1.0
RXN-8771,-2.380889167856244,0.4498342328806764,-1.9737456971621317,0.40754087778793585
PEPCARBOX-RXN,2.7323937598229686,1.0,2.7323937598229686,1.0
RXN-11482,0.7061710535128839,1.057906526426093,1.8569737175894392,0.17406576542318458
ENOYL-ACP-REDUCT-NADPH-RXN,1.1307839259367058,0.8465619959120476,2.0681133554034785,0.17078678324510432
CHER-RXN,-0.7772835288524168,1.0,-0.777283528852417,1.0
RXN-15682,2.259936755899177,0.435900526380469,3.0035488976280327,0.18950230078944882
RXN-11217,1.4018358353808553,0.9110817717263785,2.2598179409877632,0.7102591364555724
RXN-11217_REV,0.8729370633295281,0.7263256545835423,2.4247540775886054,0.3256683305775366
RXN-9558,0.7061710535128839,1.057906526426093,1.879130925068927,0.15974550312607402
RXN-7716,1.6808167018217182,1.3279673471020668,2.5406635243598017,0.3624716163057388
RXN-7716_REV,1.6808167018217182,1.3279673471020668,2.5826673921259258,0.17782939842556914
RXN-11479,-1.0969100130080565,1.0,-1.0969100130080565,1.0
RXN-11476,0.8797693825288257,0.8514902961302014,1.931223572833622,0.26239681345181814
RXN-18446,2.651302117085674,0.9347250973477089,3.281733175626997,0.9422298419017521
R82-RXN,1.919078092376074,1.0,1.9190780923760746,1.0
RXN1G01-46,0.5315813649579508,1.066120241264638,1.9388940479716674,0.07054284160983026
RXN1G01-46_REV,0.5315813649579508,1.066120241264638,1.9349076853850107,0.07423383877471558
RXN0-747,1.110589710299249,1.0,1.1105897102992492,1.0
5-NUCLEOTID-RXN,0.7507550120142498,1.339231320004147,2.829098726070531,0.1841699674889774
2.3.1.41-RXN,-1.0969100130080565,1.0,-1.0969100130080565,1.0
RXN-10661,0.7061710535128839,1.057906526426093,1.8787795233580722,0.161502004471299
RXN-13614,-1.537602002101044,1.0,-1.537602002101044,1.0
HOMOSERINE-O-ACETYLTRANSFERASE-RXN,1.1349291228611613,0.7875296871839207,1.9096024281260386,0.17229858819974692
